,date,sales,station
55971,2024-08-15,163.41335823979247,Aberdeen
55972,2024-08-16,163.5068785645058,Aberdeen
55973,2024-08-17,162.67333079244253,Aberdeen
55974,2024-08-18,162.94001038238954,Aberdeen
55975,2024-08-19,162.67355354777703,Aberdeen
55976,2024-08-20,163.15695318989467,Aberdeen
55977,2024-08-21,163.107337066706,Aberdeen
55978,2024-08-22,163.00050375352694,Aberdeen
55979,2024-08-23,163.44862774291474,Aberdeen
55980,2024-08-24,163.03537642528477,Aberdeen
55981,2024-08-25,163.08258380871249,Aberdeen
55982,2024-08-26,163.48827203651612,Aberdeen
55983,2024-08-27,163.81487021832893,Aberdeen
55984,2024-08-28,164.23725450135976,Aberdeen
55985,2024-08-29,164.0791069255782,Aberdeen
55986,2024-08-30,164.07786538125268,Aberdeen
55987,2024-08-31,163.1553016374212,Aberdeen
55988,2024-09-01,163.1099101616569,Aberdeen
55989,2024-09-02,162.85904833251064,Aberdeen
55990,2024-09-03,163.12176468576897,Aberdeen
55991,2024-09-04,163.40164622446827,Aberdeen
55992,2024-09-05,163.32679042715947,Aberdeen
55993,2024-09-06,162.87836901165446,Aberdeen
55994,2024-09-07,162.26616928756832,Aberdeen
55995,2024-09-08,161.9804366827235,Aberdeen
55996,2024-09-09,162.51712848521194,Aberdeen
55997,2024-09-10,162.70325815123488,Aberdeen
55998,2024-09-11,163.04212037898432,Aberdeen
55999,2024-09-12,162.97755902631195,Aberdeen
56000,2024-09-13,163.4820247541652,Aberdeen
56001,2024-09-14,162.55176890474516,Aberdeen
56002,2024-09-15,163.29724710515555,Aberdeen
56003,2024-09-16,163.67756052939743,Aberdeen
56004,2024-09-17,164.23400736914772,Aberdeen
56005,2024-09-18,164.76358506130984,Aberdeen
56006,2024-09-19,164.7991138037521,Aberdeen
56007,2024-09-20,164.49783076280625,Aberdeen
56008,2024-09-21,163.83336911791753,Aberdeen
56009,2024-09-22,163.84281938777067,Aberdeen
56010,2024-09-23,164.18057571874763,Aberdeen
56011,2024-09-24,164.89530819574165,Aberdeen
56012,2024-09-25,165.71704861177906,Aberdeen
56013,2024-09-26,165.28999774578983,Aberdeen
56014,2024-09-27,164.62880643747317,Aberdeen
56015,2024-09-28,164.3120865939402,Aberdeen
56016,2024-09-29,164.6683259897044,Aberdeen
56017,2024-09-30,164.75785674553433,Aberdeen
56018,2024-10-01,164.63420732469513,Aberdeen
56019,2024-10-02,165.25942790729408,Aberdeen
56020,2024-10-03,164.63205109516977,Aberdeen
56021,2024-10-04,164.70997674628663,Aberdeen
56022,2024-10-05,164.3423505569595,Aberdeen
56023,2024-10-06,164.19676601176383,Aberdeen
56024,2024-10-07,165.14968340895723,Aberdeen
56025,2024-10-08,165.04347216891694,Aberdeen
56026,2024-10-09,165.41352809164783,Aberdeen
56027,2024-10-10,165.14416124212775,Aberdeen
56028,2024-10-11,164.70572063430458,Aberdeen
56029,2024-10-12,163.92165483462728,Aberdeen
56030,2024-10-13,163.10154417460546,Aberdeen
56031,2024-10-14,163.45664886837534,Aberdeen
56032,2024-10-15,164.10598107097627,Aberdeen
56033,2024-10-16,164.02893535485464,Aberdeen
56034,2024-10-17,164.29825060408882,Aberdeen
56035,2024-10-18,163.44545452678932,Aberdeen
56036,2024-10-19,162.18834452732798,Aberdeen
56037,2024-10-20,162.3474947140309,Aberdeen
56038,2024-10-21,162.53041630524967,Aberdeen
56039,2024-10-22,163.1188304939872,Aberdeen
56040,2024-10-23,163.2269566058308,Aberdeen
56041,2024-10-24,162.79785244423798,Aberdeen
56042,2024-10-25,162.78981375786697,Aberdeen
56043,2024-10-26,162.22682169432338,Aberdeen
56044,2024-10-27,161.9516408273227,Aberdeen
56045,2024-10-28,162.04304402413973,Aberdeen
56046,2024-10-29,162.72851792154773,Aberdeen
56047,2024-10-30,161.97520793249194,Aberdeen
56048,2024-10-31,161.38567679026855,Aberdeen
56049,2024-11-01,161.18061766353935,Aberdeen
56050,2024-11-02,161.34038850726364,Aberdeen
56051,2024-11-03,161.32523373370222,Aberdeen
56052,2024-11-04,161.38175387453637,Aberdeen
56053,2024-11-05,161.60747190196565,Aberdeen
56054,2024-11-06,161.65197796664432,Aberdeen
56055,2024-11-07,161.67456772010308,Aberdeen
56056,2024-11-08,161.26227826188494,Aberdeen
56057,2024-11-09,160.53400054784112,Aberdeen
56058,2024-11-10,160.09130660175362,Aberdeen
56059,2024-11-11,159.75863189194533,Aberdeen
56060,2024-11-12,160.474190151214,Aberdeen
56061,2024-11-13,160.7721407831981,Aberdeen
56062,2024-11-14,160.86041889009746,Aberdeen
56063,2024-11-15,160.77499773499105,Aberdeen
56064,2024-11-16,159.82214239476826,Aberdeen
56065,2024-11-17,159.4535521485982,Aberdeen
56066,2024-11-18,159.2118081932853,Aberdeen
56067,2024-11-19,159.59258266368252,Aberdeen
56068,2024-11-20,160.2191113364754,Aberdeen
56069,2024-11-21,159.76385200758992,Aberdeen
56070,2024-11-22,159.48983992154209,Aberdeen
56071,2024-11-23,159.39111174039408,Aberdeen
56072,2024-11-24,159.92654124605977,Aberdeen
56073,2024-11-25,160.64872733546858,Aberdeen
56074,2024-11-26,161.2122149934613,Aberdeen
56075,2024-11-27,161.05148610721696,Aberdeen
56076,2024-11-28,161.15280706818453,Aberdeen
56077,2024-11-29,160.81251983986533,Aberdeen
56078,2024-11-30,159.9367609709161,Aberdeen
56079,2024-12-01,159.86465804605848,Aberdeen
56080,2023-01-01,113.24557174883454,Carlisle
56081,2023-01-02,113.26386306560194,Carlisle
56082,2023-01-03,113.60399642444206,Carlisle
56083,2023-01-04,113.77411353758418,Carlisle
56084,2023-01-05,113.36062980014532,Carlisle
56085,2023-01-06,113.10544552718756,Carlisle
56086,2023-01-07,112.96508307366071,Carlisle
56087,2023-01-08,112.28648383915238,Carlisle
56088,2023-01-09,112.62197055976075,Carlisle
56089,2023-01-10,113.19232642787142,Carlisle
56090,2023-01-11,113.83029888336158,Carlisle
56091,2023-01-12,113.95717095365234,Carlisle
56092,2023-01-13,113.9473012527149,Carlisle
56093,2023-01-14,114.01014160393059,Carlisle
56094,2023-01-15,114.1842819594036,Carlisle
56095,2023-01-16,114.2703518972664,Carlisle
56096,2023-01-17,114.61216264526112,Carlisle
56097,2023-01-18,114.7581344790319,Carlisle
56098,2023-01-19,114.79973364232686,Carlisle
56099,2023-01-20,114.82755723897311,Carlisle
56100,2023-01-21,114.54425367727113,Carlisle
56101,2023-01-22,114.79493775147681,Carlisle
56102,2023-01-23,114.39537807770503,Carlisle
56103,2023-01-24,114.78416403712616,Carlisle
56104,2023-01-25,114.45643964970785,Carlisle
56105,2023-01-26,114.6423704560451,Carlisle
56106,2023-01-27,114.90839046404054,Carlisle
56107,2023-01-28,114.32825728639712,Carlisle
56108,2023-01-29,114.26556350588291,Carlisle
56109,2023-01-30,114.64284609605508,Carlisle
56110,2023-01-31,115.20595347645971,Carlisle
56111,2023-02-01,115.3572031769603,Carlisle
56112,2023-02-02,115.75523126766241,Carlisle
56113,2023-02-03,115.61826179609406,Carlisle
56114,2023-02-04,115.33583190275748,Carlisle
56115,2023-02-05,115.07436900528226,Carlisle
56116,2023-02-06,115.23620042527618,Carlisle
56117,2023-02-07,115.54930302602601,Carlisle
56118,2023-02-08,115.80806789997749,Carlisle
56119,2023-02-09,116.0874842394948,Carlisle
56120,2023-02-10,116.22314895369558,Carlisle
56121,2023-02-11,115.7508875333828,Carlisle
56122,2023-02-12,115.81787435961563,Carlisle
56123,2023-02-13,115.85441822030619,Carlisle
56124,2023-02-14,116.33311230906043,Carlisle
56125,2023-02-15,116.17999566781211,Carlisle
56126,2023-02-16,116.49015841359117,Carlisle
56127,2023-02-17,116.58453036170282,Carlisle
56128,2023-02-18,116.00987605893994,Carlisle
56129,2023-02-19,115.68409695292718,Carlisle
56130,2023-02-20,115.59849631035354,Carlisle
56131,2023-02-21,116.0810301962254,Carlisle
56132,2023-02-22,116.44723832942465,Carlisle
56133,2023-02-23,116.8386515753901,Carlisle
56134,2023-02-24,116.79891471922862,Carlisle
56135,2023-02-25,116.38329226011903,Carlisle
56136,2023-02-26,116.77592209798387,Carlisle
56137,2023-02-27,117.15020348040606,Carlisle
56138,2023-02-28,117.96729172822313,Carlisle
56139,2023-03-01,118.30928112164915,Carlisle
56140,2023-03-02,118.53833201171499,Carlisle
56141,2023-03-03,118.22640088345804,Carlisle
56142,2023-03-04,117.59826366631029,Carlisle
56143,2023-03-05,117.94402250832348,Carlisle
56144,2023-03-06,118.06082300177562,Carlisle
56145,2023-03-07,118.44172825974131,Carlisle
56146,2023-03-08,118.34246953852308,Carlisle
56147,2023-03-09,118.28899390542958,Carlisle
56148,2023-03-10,117.81260516933686,Carlisle
56149,2023-03-11,117.21158855214557,Carlisle
56150,2023-03-12,116.81817720563897,Carlisle
56151,2023-03-13,117.08480962090745,Carlisle
56152,2023-03-14,117.0890469662133,Carlisle
56153,2023-03-15,117.59410665314178,Carlisle
56154,2023-03-16,117.63232292958939,Carlisle
56155,2023-03-17,117.57074867417295,Carlisle
56156,2023-03-18,117.0698613412153,Carlisle
56157,2023-03-19,116.94773471807277,Carlisle
56158,2023-03-20,117.43996792036393,Carlisle
56159,2023-03-21,117.89589480620025,Carlisle
56160,2023-03-22,117.90271676290155,Carlisle
56161,2023-03-23,117.42926836468052,Carlisle
56162,2023-03-24,117.3519142303875,Carlisle
56163,2023-03-25,117.0684745141368,Carlisle
56164,2023-03-26,117.3047936645273,Carlisle
56165,2023-03-27,117.63637406859468,Carlisle
56166,2023-03-28,118.3067939709121,Carlisle
56167,2023-03-29,118.8406396210264,Carlisle
56168,2023-03-30,118.67219918245267,Carlisle
56169,2023-03-31,118.54612222128246,Carlisle
56170,2023-04-01,118.46003097810855,Carlisle
56171,2023-04-02,117.990547620682,Carlisle
56172,2023-04-03,118.75822957291219,Carlisle
56173,2023-04-04,119.11205884484596,Carlisle
56174,2023-04-05,118.97539164249747,Carlisle
56175,2023-04-06,118.86148884344144,Carlisle
56176,2023-04-07,118.415708267034,Carlisle
56177,2023-04-08,118.13864316636956,Carlisle
56178,2023-04-09,117.94448241267364,Carlisle
56179,2023-04-10,117.98060307082379,Carlisle
56180,2023-04-11,117.97113199449448,Carlisle
56181,2023-04-12,118.14402109092896,Carlisle
56182,2023-04-13,118.28982285127798,Carlisle
56183,2023-04-14,118.11066706029665,Carlisle
56184,2023-04-15,117.9490876987041,Carlisle
56185,2023-04-16,117.92783075123174,Carlisle
56186,2023-04-17,118.24878744089303,Carlisle
56187,2023-04-18,118.60469765397033,Carlisle
56188,2023-04-19,118.82097969199481,Carlisle
56189,2023-04-20,118.51691545369215,Carlisle
56190,2023-04-21,118.17956534161615,Carlisle
56191,2023-04-22,117.60794613332858,Carlisle
56192,2023-04-23,117.23174753192558,Carlisle
56193,2023-04-24,117.16571649734719,Carlisle
56194,2023-04-25,117.32481357462729,Carlisle
56195,2023-04-26,117.90756676925004,Carlisle
56196,2023-04-27,118.08909103430788,Carlisle
56197,2023-04-28,117.69716550273411,Carlisle
56198,2023-04-29,117.27865189001002,Carlisle
56199,2023-04-30,117.26969741389811,Carlisle
56200,2023-05-01,117.39529806447167,Carlisle
56201,2023-05-02,117.88181138967823,Carlisle
56202,2023-05-03,117.84490517380472,Carlisle
56203,2023-05-04,118.08961629658279,Carlisle
56204,2023-05-05,117.88288141481537,Carlisle
56205,2023-05-06,117.9185193485517,Carlisle
56206,2023-05-07,117.75591651269146,Carlisle
56207,2023-05-08,117.83537802681677,Carlisle
56208,2023-05-09,118.46178267137317,Carlisle
56209,2023-05-10,118.51711223495388,Carlisle
56210,2023-05-11,118.8430153492836,Carlisle
56211,2023-05-12,118.88740132569863,Carlisle
56212,2023-05-13,118.11052522575187,Carlisle
56213,2023-05-14,118.36836703271666,Carlisle
56214,2023-05-15,118.52912434796946,Carlisle
56215,2023-05-16,118.82254799327343,Carlisle
56216,2023-05-17,118.51609075441384,Carlisle
56217,2023-05-18,118.49134255206936,Carlisle
56218,2023-05-19,118.30730046966129,Carlisle
56219,2023-05-20,117.57847982314968,Carlisle
56220,2023-05-21,117.04072521593196,Carlisle
56221,2023-05-22,117.42758535331254,Carlisle
56222,2023-05-23,117.51552237278213,Carlisle
56223,2023-05-24,117.84686694173398,Carlisle
56224,2023-05-25,118.072424661783,Carlisle
56225,2023-05-26,118.09970067267437,Carlisle
56226,2023-05-27,117.75253864409952,Carlisle
56227,2023-05-28,117.54235437613575,Carlisle
56228,2023-05-29,117.73501443296973,Carlisle
56229,2023-05-30,118.1896063088842,Carlisle
56230,2023-05-31,118.79912506804793,Carlisle
56231,2023-06-01,118.42045914351554,Carlisle
56232,2023-06-02,118.1241222624238,Carlisle
56233,2023-06-03,117.61875950902,Carlisle
56234,2023-06-04,117.62953303862925,Carlisle
56235,2023-06-05,117.46723079707971,Carlisle
56236,2023-06-06,118.06237122524789,Carlisle
56237,2023-06-07,118.44480883925807,Carlisle
56238,2023-06-08,118.53744710290279,Carlisle
56239,2023-06-09,117.75129339037838,Carlisle
56240,2023-06-10,117.55054050354953,Carlisle
56241,2023-06-11,117.36268864478232,Carlisle
56242,2023-06-12,117.52205287937691,Carlisle
56243,2023-06-13,117.96820982650927,Carlisle
56244,2023-06-14,118.41982686790026,Carlisle
56245,2023-06-15,118.30242088361356,Carlisle
56246,2023-06-16,118.38861095898687,Carlisle
56247,2023-06-17,117.32744381482892,Carlisle
56248,2023-06-18,117.44202998435867,Carlisle
56249,2023-06-19,116.95202862191837,Carlisle
56250,2023-06-20,117.20814648161223,Carlisle
56251,2023-06-21,117.24298421226344,Carlisle
56252,2023-06-22,117.30659114801269,Carlisle
56253,2023-06-23,117.09376795652683,Carlisle
56254,2023-06-24,116.7096375620764,Carlisle
56255,2023-06-25,116.83336666803365,Carlisle
56256,2023-06-26,116.81973534411152,Carlisle
56257,2023-06-27,117.41977432877012,Carlisle
56258,2023-06-28,118.16809167579432,Carlisle
56259,2023-06-29,118.1620815739995,Carlisle
56260,2023-06-30,117.88964307098298,Carlisle
56261,2023-07-01,117.25787544627298,Carlisle
56262,2023-07-02,117.07059049563789,Carlisle
56263,2023-07-03,117.15208073978107,Carlisle
56264,2023-07-04,117.31553315062621,Carlisle
56265,2023-07-05,117.42948850845441,Carlisle
56266,2023-07-06,117.35634835704786,Carlisle
56267,2023-07-07,116.99205606293869,Carlisle
56268,2023-07-08,116.8284529891119,Carlisle
56269,2023-07-09,116.88113274086926,Carlisle
56270,2023-07-10,116.6245399635877,Carlisle
56271,2023-07-11,116.97518027295189,Carlisle
56272,2023-07-12,117.7948117856155,Carlisle
56273,2023-07-13,117.239033903912,Carlisle
56274,2023-07-14,117.47139903418389,Carlisle
56275,2023-07-15,116.83943231968507,Carlisle
56276,2023-07-16,116.94529493491619,Carlisle
56277,2023-07-17,117.29837455893194,Carlisle
56278,2023-07-18,117.04795761226566,Carlisle
56279,2023-07-19,117.09266202563956,Carlisle
56280,2023-07-20,117.686721896383,Carlisle
56281,2023-07-21,117.60059446804533,Carlisle
56282,2023-07-22,116.98482390432544,Carlisle
56283,2023-07-23,116.87043067246383,Carlisle
56284,2023-07-24,116.9114890098456,Carlisle
56285,2023-07-25,117.39887474590552,Carlisle
56286,2023-07-26,117.31942994667892,Carlisle
56287,2023-07-27,117.30155232998133,Carlisle
56288,2023-07-28,116.95280729750216,Carlisle
56289,2023-07-29,116.48220691542596,Carlisle
56290,2023-07-30,116.65485003618699,Carlisle
56291,2023-07-31,116.93782357251621,Carlisle
56292,2023-08-01,117.29985076083172,Carlisle
56293,2023-08-02,117.58680066281526,Carlisle
56294,2023-08-03,117.7082369665929,Carlisle
56295,2023-08-04,117.39928187299189,Carlisle
56296,2023-08-05,116.86247206959035,Carlisle
56297,2023-08-06,116.80140652660725,Carlisle
56298,2023-08-07,116.66952054133203,Carlisle
56299,2023-08-08,116.96700057865655,Carlisle
56300,2023-08-09,116.9487895130227,Carlisle
56301,2023-08-10,116.739596554566,Carlisle
56302,2023-08-11,116.505248842115,Carlisle
56303,2023-08-12,116.1055860600384,Carlisle
56304,2023-08-13,115.74157068347829,Carlisle
56305,2023-08-14,116.1151757625362,Carlisle
56306,2023-08-15,116.18563283106877,Carlisle
56307,2023-08-16,116.33439967207592,Carlisle
56308,2023-08-17,116.66476023689265,Carlisle
56309,2023-08-18,117.1370934148139,Carlisle
56310,2023-08-19,116.60187174568908,Carlisle
56311,2023-08-20,116.5877164573983,Carlisle
56312,2023-08-21,116.82758190398421,Carlisle
56313,2023-08-22,117.01615371416392,Carlisle
56314,2023-08-23,117.62554164909504,Carlisle
56315,2023-08-24,117.6343188505659,Carlisle
56316,2023-08-25,117.29278726795732,Carlisle
56317,2023-08-26,117.08887824384865,Carlisle
56318,2023-08-27,117.00792187522474,Carlisle
56319,2023-08-28,117.15674140289872,Carlisle
56320,2023-08-29,117.7338401642936,Carlisle
56321,2023-08-30,118.18415250822171,Carlisle
56322,2023-08-31,118.09160961376872,Carlisle
56323,2023-09-01,118.22316259206596,Carlisle
56324,2023-09-02,117.62828998590817,Carlisle
56325,2023-09-03,117.51684938738676,Carlisle
56326,2023-09-04,117.87120557814875,Carlisle
56327,2023-09-05,118.05563939819953,Carlisle
56328,2023-09-06,118.49150296671297,Carlisle
56329,2023-09-07,118.26623515159216,Carlisle
56330,2023-09-08,118.34943473912622,Carlisle
56331,2023-09-09,117.9855589872015,Carlisle
56332,2023-09-10,118.02073557583337,Carlisle
56333,2023-09-11,118.19490381217962,Carlisle
56334,2023-09-12,118.21250423674464,Carlisle
56335,2023-09-13,118.68658422183682,Carlisle
56336,2023-09-14,118.89538263744915,Carlisle
56337,2023-09-15,118.96450904587033,Carlisle
56338,2023-09-16,118.75341189810896,Carlisle
56339,2023-09-17,118.27021361142683,Carlisle
56340,2023-09-18,118.95418272308302,Carlisle
56341,2023-09-19,119.34311755286367,Carlisle
56342,2023-09-20,119.51467428289487,Carlisle
56343,2023-09-21,119.16607548311036,Carlisle
56344,2023-09-22,118.96838671985674,Carlisle
56345,2023-09-23,118.89055980652785,Carlisle
56346,2023-09-24,119.14721038477678,Carlisle
56347,2023-09-25,118.9066698969091,Carlisle
56348,2023-09-26,119.52957189531341,Carlisle
56349,2023-09-27,119.85746624713478,Carlisle
56350,2023-09-28,119.8021530671361,Carlisle
56351,2023-09-29,119.59827987550256,Carlisle
56352,2023-09-30,119.14833004159159,Carlisle
56353,2023-10-01,119.4844077381069,Carlisle
56354,2023-10-02,119.74895778572296,Carlisle
56355,2023-10-03,119.66979214765306,Carlisle
56356,2023-10-04,119.61007511209934,Carlisle
56357,2023-10-05,120.3165099267402,Carlisle
56358,2023-10-06,120.3782071989161,Carlisle
56359,2023-10-07,119.9133522022681,Carlisle
56360,2023-10-08,120.44331011377737,Carlisle
56361,2023-10-09,120.33930490911204,Carlisle
56362,2023-10-10,120.76114106875072,Carlisle
56363,2023-10-11,120.54599535311274,Carlisle
56364,2023-10-12,120.42309583870242,Carlisle
56365,2023-10-13,119.87304682164466,Carlisle
56366,2023-10-14,119.5686512105551,Carlisle
56367,2023-10-15,119.55880983373406,Carlisle
56368,2023-10-16,119.89318750765334,Carlisle
56369,2023-10-17,119.93666772900129,Carlisle
56370,2023-10-18,120.10979303190703,Carlisle
56371,2023-10-19,119.61416346100098,Carlisle
56372,2023-10-20,119.60966572038492,Carlisle
56373,2023-10-21,119.52811354999353,Carlisle
56374,2023-10-22,119.3988158669981,Carlisle
56375,2023-10-23,119.24408488502321,Carlisle
56376,2023-10-24,119.38884379019484,Carlisle
56377,2023-10-25,119.34524989240032,Carlisle
56378,2023-10-26,118.87592945469474,Carlisle
56379,2023-10-27,118.43623279766592,Carlisle
56380,2023-10-28,118.27484521784167,Carlisle
56381,2023-10-29,118.24482003617955,Carlisle
56382,2023-10-30,118.31613618966219,Carlisle
56383,2023-10-31,118.45682878242872,Carlisle
56384,2023-11-01,118.34248901702023,Carlisle
56385,2023-11-02,118.15398538063839,Carlisle
56386,2023-11-03,117.48624874528683,Carlisle
56387,2023-11-04,117.02048928729887,Carlisle
56388,2023-11-05,116.517919118339,Carlisle
56389,2023-11-06,116.45000393486853,Carlisle
56390,2023-11-07,116.89202917640314,Carlisle
56391,2023-11-08,116.8007383387276,Carlisle
56392,2023-11-09,116.3485328104424,Carlisle
56393,2023-11-10,116.4798178641637,Carlisle
56394,2023-11-11,115.34882552960103,Carlisle
56395,2023-11-12,115.24250618700421,Carlisle
56396,2023-11-13,115.08120780770275,Carlisle
56397,2023-11-14,115.51678324000511,Carlisle
56398,2023-11-15,115.30235060068445,Carlisle
56399,2023-11-16,115.74571786000082,Carlisle
56400,2023-11-17,115.5509914642411,Carlisle
56401,2023-11-18,115.37956429595528,Carlisle
56402,2023-11-19,115.22918061769498,Carlisle
56403,2023-11-20,114.85317192041092,Carlisle
56404,2023-11-21,114.83764634076498,Carlisle
56405,2023-11-22,115.34563125829422,Carlisle
56406,2023-11-23,115.24444325738034,Carlisle
56407,2023-11-24,115.11879454121795,Carlisle
56408,2023-11-25,114.700269686454,Carlisle
56409,2023-11-26,114.56253703032262,Carlisle
56410,2023-11-27,114.73957535472124,Carlisle
56411,2023-11-28,115.05025417147779,Carlisle
56412,2023-11-29,115.68622655584946,Carlisle
56413,2023-11-30,115.49107655747628,Carlisle
56414,2023-12-01,115.108151512011,Carlisle
56415,2023-12-02,115.34426930173521,Carlisle
56416,2023-12-03,114.71929478759246,Carlisle
56417,2023-12-04,115.42343185140601,Carlisle
56418,2023-12-05,115.59635427644871,Carlisle
56419,2023-12-06,115.71117687380124,Carlisle
56420,2023-12-07,115.48461721820948,Carlisle
56421,2023-12-08,115.70294400968811,Carlisle
56422,2023-12-09,115.21636617723432,Carlisle
56423,2023-12-10,115.30139196098807,Carlisle
56424,2023-12-11,115.46333746572985,Carlisle
56425,2023-12-12,115.65644649629878,Carlisle
56426,2023-12-13,115.81671791900804,Carlisle
56427,2023-12-14,115.61797452842427,Carlisle
56428,2023-12-15,115.83171295489095,Carlisle
56429,2023-12-16,115.23468263209386,Carlisle
56430,2023-12-17,115.14542636234286,Carlisle
56431,2023-12-18,115.14633059513423,Carlisle
56432,2023-12-19,115.34058181929906,Carlisle
56433,2023-12-20,115.696628879102,Carlisle
56434,2023-12-21,115.7015055893228,Carlisle
56435,2023-12-22,115.68871108012428,Carlisle
56436,2023-12-23,114.5181987737397,Carlisle
56437,2023-12-24,114.17053040747543,Carlisle
56438,2023-12-25,114.03890238077096,Carlisle
56439,2023-12-26,114.69581346795158,Carlisle
56440,2023-12-27,115.56805236555762,Carlisle
56441,2023-12-28,116.22506274953054,Carlisle
56442,2023-12-29,115.9456593696295,Carlisle
56443,2023-12-30,115.4187665587246,Carlisle
56444,2023-12-31,115.47170034476035,Carlisle
56445,2024-01-01,115.35735839149838,Carlisle
56446,2024-01-02,115.21488292588978,Carlisle
56447,2024-01-03,115.07995354197593,Carlisle
56448,2024-01-04,115.37937149985795,Carlisle
56449,2024-01-05,114.82663793421138,Carlisle
56450,2024-01-06,114.14866255209289,Carlisle
56451,2024-01-07,114.55917666908655,Carlisle
56452,2024-01-08,114.71774858415394,Carlisle
56453,2024-01-09,114.52008480150879,Carlisle
56454,2024-01-10,114.26600788074498,Carlisle
56455,2024-01-11,114.27124666804981,Carlisle
56456,2024-01-12,114.04221442218585,Carlisle
56457,2024-01-13,113.82543561077912,Carlisle
56458,2024-01-14,113.60421783454134,Carlisle
56459,2024-01-15,113.81821541592257,Carlisle
56460,2024-01-16,114.34709885660847,Carlisle
56461,2024-01-17,114.64858319414778,Carlisle
56462,2024-01-18,115.01800090361938,Carlisle
56463,2024-01-19,114.8214117402658,Carlisle
56464,2024-01-20,114.33733081774086,Carlisle
56465,2024-01-21,113.88580811454177,Carlisle
56466,2024-01-22,114.25868988482023,Carlisle
56467,2024-01-23,114.6722080877212,Carlisle
56468,2024-01-24,115.14187908551102,Carlisle
56469,2024-01-25,114.62354874591098,Carlisle
56470,2024-01-26,114.58882708319138,Carlisle
56471,2024-01-27,114.28817248654623,Carlisle
56472,2024-01-28,113.79327151051282,Carlisle
56473,2024-01-29,114.26598390868536,Carlisle
56474,2024-01-30,114.82347218534937,Carlisle
56475,2024-01-31,115.19098216288307,Carlisle
56476,2024-02-01,115.57703052020504,Carlisle
56477,2024-02-02,115.68321896188495,Carlisle
56478,2024-02-03,115.52689788606648,Carlisle
56479,2024-02-04,115.20732639732991,Carlisle
56480,2024-02-05,115.65291621934209,Carlisle
56481,2024-02-06,115.87236494685308,Carlisle
56482,2024-02-07,116.43902664286635,Carlisle
56483,2024-02-08,116.60531125514412,Carlisle
56484,2024-02-09,116.06861625141043,Carlisle
56485,2024-02-10,115.64880502178764,Carlisle
56486,2024-02-11,115.59959129040406,Carlisle
56487,2024-02-12,115.8357925100123,Carlisle
56488,2024-02-13,116.31953859404037,Carlisle
56489,2024-02-14,116.65327193528245,Carlisle
56490,2024-02-15,116.46529573174281,Carlisle
56491,2024-02-16,115.94925037229731,Carlisle
56492,2024-02-17,115.68268472770431,Carlisle
56493,2024-02-18,116.36688834664834,Carlisle
56494,2024-02-19,117.1524692889498,Carlisle
56495,2024-02-20,117.46079570840888,Carlisle
56496,2024-02-21,117.48228372894785,Carlisle
56497,2024-02-22,117.92246518252249,Carlisle
56498,2024-02-23,118.0634316821167,Carlisle
56499,2024-02-24,117.87326719093197,Carlisle
56500,2024-02-25,117.80740734070986,Carlisle
56501,2024-02-26,117.64890669701614,Carlisle
56502,2024-02-27,117.94607258024128,Carlisle
56503,2024-02-28,118.15355308628124,Carlisle
56504,2024-02-29,118.39714316075852,Carlisle
56505,2024-03-01,118.2954511190893,Carlisle
56506,2024-03-02,117.86500526131253,Carlisle
56507,2024-03-03,118.30502850904257,Carlisle
56508,2024-03-04,118.6975732871345,Carlisle
56509,2024-03-05,118.95501451658406,Carlisle
56510,2024-03-06,119.40883320541684,Carlisle
56511,2024-03-07,119.77202579079677,Carlisle
56512,2024-03-08,119.41163547505977,Carlisle
56513,2024-03-09,119.40920466705613,Carlisle
56514,2024-03-10,119.87858279225803,Carlisle
56515,2024-03-11,120.0835134972075,Carlisle
56516,2024-03-12,120.53733547690427,Carlisle
56517,2024-03-13,119.96520412871607,Carlisle
56518,2024-03-14,120.40306399726622,Carlisle
56519,2024-03-15,120.17264631224587,Carlisle
56520,2024-03-16,119.6242915174611,Carlisle
56521,2024-03-17,119.83738126309999,Carlisle
56522,2024-03-18,119.71988506179176,Carlisle
56523,2024-03-19,120.17129830887863,Carlisle
56524,2024-03-20,120.43501842777209,Carlisle
56525,2024-03-21,120.19851918283663,Carlisle
56526,2024-03-22,120.21244612763536,Carlisle
56527,2024-03-23,120.26829052084327,Carlisle
56528,2024-03-24,120.19846724409905,Carlisle
56529,2024-03-25,120.29909826105767,Carlisle
56530,2024-03-26,120.93694934760472,Carlisle
56531,2024-03-27,120.80723656673858,Carlisle
56532,2024-03-28,120.87647403008008,Carlisle
56533,2024-03-29,120.63729679975685,Carlisle
56534,2024-03-30,120.58158260730224,Carlisle
56535,2024-03-31,120.1233425028092,Carlisle
56536,2024-04-01,120.86175200359013,Carlisle
56537,2024-04-02,121.37225899604431,Carlisle
56538,2024-04-03,121.74423414555702,Carlisle
56539,2024-04-04,121.39914411381616,Carlisle
56540,2024-04-05,121.144963520524,Carlisle
56541,2024-04-06,120.74104514145306,Carlisle
56542,2024-04-07,120.92153082755671,Carlisle
56543,2024-04-08,120.7511740154879,Carlisle
56544,2024-04-09,121.19613453465497,Carlisle
56545,2024-04-10,121.45656311888237,Carlisle
56546,2024-04-11,120.86344539556558,Carlisle
56547,2024-04-12,120.85164950306027,Carlisle
56548,2024-04-13,120.49867540106757,Carlisle
56549,2024-04-14,120.57625022083383,Carlisle
